Artist,Sienna,"The battle between us two... Within and of itself, that is art.",Yes... I shall name this piece... “The Tragic and Yet Alluringly Beautiful Artist”!,What excellent Pokémon you have! Please become my model!
Artist,Scarlet,I like how you look. I could paint your portrait.,Oh! What a great expression you're showing! Being crushed by defeat makes you more worth painting!,"That battle itself was art, but can't you make more out of your winning pose?"
Artist,Scarlet,"I collect the random scribbles of Pokémon, then sell 'em as “art.” I'm makin' a fortune over here!",The ones to blame are the ones who buy this junk. They're the ones who think it's worth something.,"That battle itself was art, but can't you make more out of your winning pose?"
Worker,Arnau,"Well, I'm going to do things my way, so feel free to battle however you like.","In the end, you have to go at your own pace. You can't help but be influenced by others.",There's something nice and comfortable about the pace you and your Pokémon keep to.
Worker,Arnau,"The job site can be quite dangerous, but I have to keep working with my Pokémon.",Ugh. I won't be able to make any money tomorrow with these injuries!,There's something nice and comfortable about the pace you and your Pokémon keep to.
Worker,Leo,I'm what you call a professional punching bag. I work here to earn a living.,I tried to lose on purpose to make you feel good... This is no good. I'm definitely getting fired for this...,"I'm a professional punching bag, so all that matters is that you're pleased with your victory."
Worker,Leo,"Welcome, welcome! Step right up! Step right up and battle a spell!",Enough... That's enough...,"I'm a professional punching bag, so all that matters is that you're pleased with your victory."
Worker,Esteban,I'm happy that I'm able to work here. This is truly the job that I was born to do.,Oh no... I won... They're gonna cut my pay...,My job is to let people win. It's all right. No problems here.
Worker,Esteban,I do menial work every single day. Am I just a cog in the machine?,I guess I'm happier than a person who cannot even be a cog in the machine.,My job is to let people win. It's all right. No problems here.
Worker,Jules,You're acting pretty brave for a half-pint! You may have bitten off more than you can chew!,"That wasn't a bad attempt, but I warned you I'd be tough!","Guess I've started to soften up. Hey, can't expect to stay on top of my game forever."
Worker,Jules,"Yo, kid! Are you new? I'm the Worker that everybody's always talking about.",Kid! Remember me! I am the Worker everybody talks about!,"Guess I've started to soften up. Hey, can't expect to stay on top of my game forever."
Roller Skater,Manuel,"My parents said they're too dangerous, so I made my own Roller Skates.","They're really popular now, so everyone will shun me if I don't at least look like I'm wearing Roller Skates.","They're just for show, so the wheels don't turn. I run really fast to make it seem like I'm rolling."
Roller Skater,Manuel,There are no such things as brakes on MY skates!,They've gotta be defective or something! Please! Someone! Anyone! STOP ME!,"They're just for show, so the wheels don't turn. I run really fast to make it seem like I'm rolling."
Roller Skater,Rory,"Honestly, these are inconvenient and hard to walk in. Roller Skates are not suited for getting around.",Always slipping around is annoying! I'm ready to graduate from Roller Skates!,"There are only so many places you can skate, anyway. Honestly, they're not useful for getting around."
Roller Skater,Rory,I started skating because I'd heard that girls liked guys who skate. It's not working at all.,"And I'm terrible at Pokémon battles, too! Now I'm never gonna get a girlfriend...","There are only so many places you can skate, anyway. Honestly, they're not useful for getting around."
Roller Skater,Clio,"I'm being marketed as an idol who can sing, dance, and skate, but it's just no good.","When I stop and think about it, being dressed like this all the time makes me more of a comedian than an idol.","I can sing, dance, and skate. Now I'll try to become an idol who can battle, too."
Roller Skater,Clio,"No matter how speedy the Pokémon is, I'll catch it on my super-speedy skates!","Man, I'm so speedy and smooth! I should be on “So You Think You Can Skate!”","I can sing, dance, and skate. Now I'll try to become an idol who can battle, too."
Roller Skater,Sierra,My strategy is to deceive my opponents with my speed.,Ahaha... How was it? I bet that made you dizzy.,How could you be quicker than me? What are you wearing?
Roller Skater,Sierra,Five seconds. You got that? I'm gonna wipe the floor with you in five seconds.,"The moment that I hadn't beat you in five seconds, I'd already lost...to myself.",How could you be quicker than me? What are you wearing?
Rising Star,Giacomo,I just finished my introductory training. Please battle me!,The content of my training was good. I have to thank my teacher for this!,I made notes of all the things I need to watch out for. I'll take preventive measures before my next battle!
Rising Star,Giacomo,"C'mon, pal. I'm just a newbie over here. You're gonna take it easy on me, right?","Whatever. That's, like, sooo amazing. You really showed me, huh? Really.",I made notes of all the things I need to watch out for. I'll take preventive measures before my next battle!
Rising Star,Guillaume,"My Pokémon and I are fully prepared! Bring it on, Trainer!",Yes! Battling when in one's best condition is one of the basics of being a Trainer!,"I was so well prepared, though... Could it be that my skills are lacking?"
Rising Star,Guillaume,"Ngh! Nosebleed! When I get too excited, my blood pressure goes through the roof!",Uhhh... It's not...stopping... I'm starting to feel...kinda...dizzy...,"I was so well prepared, though... Could it be that my skills are lacking?"
Rising Star,Carol,"Wow...wow... Am I wrong, or are you the Champion?",I just beat the Champion even though I don't even have one Gym Badge...,Haha! I expected no less from the Champion! I am deeply grateful to have been your opponent!
Rising Star,Carol,"You're a rather delicate-looking little thing, hmm? Sure you're up for a battle?",Whoa-ho! Sorry for jumping to conclusions! Who'd have ever guessed you were strong!,Haha! I expected no less from the Champion! I am deeply grateful to have been your opponent!
Rising Star,Lena,"I may still be wet behind the ears, but I aim to be a Veteran someday!",Soon I'll be strong and respected enough that everyone will kneel before me!,I think this result is an investment in my future.
Rising Star,Lena,"Hey! You! Yeah, you! Let's work up a good sweat together, right?",You had me sweating bullets there! That's what being young is all about!,I think this result is an investment in my future.
Beauty,Lucy,I intend to continue calling myself a Beauty for as long as I can.,"After a battle, you have to care for your skin within seconds! You have to be careful, too!",To be called a Beauty forever... That is my mission in life...
Beauty,Lucy,"I didn't choose to be born a woman, OK? I didn't choose to grow up and be beautiful!","Appearing, battling, then disappearing again... It's not like I was born just to play this bit part!",To be called a Beauty forever... That is my mission in life...
Beauty,Lucinda,My friends and I are part of an event where we try to escape from here!,Huh? Did I win? Then we can't escape!,All right! Now I can make my escape!
Beauty,Lucinda,Breathe deeply of my perfume before you go. Get a whiff of a real Beauty's aroma!,The truth is that my “perfume” is nothing more than the scent of my cheap fabric softener.,All right! Now I can make my escape!
Gardener,Florian,"I'm a Gardener, but I'm good at Pokémon battles, too.","I'm a Gardener, but maybe I'll try to become the Champion.","I'm a Gardener, so my real job is gardening."
Gardener,Florian,The endless process of entropy... That is where nature's true beauty lies.,"You don't understand? Well, neither do I. It's really just something I heard somewhere.","I'm a Gardener, so my real job is gardening."
Gardener,Giorgi,The weather's too awful for me to work! I'm just amusing myself here.,Whoa! I'm in a Sunny Day kind of mood!!,If only my Ability were Rain Dish...
Gardener,Giorgi,Ooh la la! Little Trainer! Graceful blossom! I'm going to snippety-snip you right at the stem!,N-non! Not so fast! I mean you to be the prize bloom in my garden!,If only my Ability were Rain Dish...
Chef,Dylan,Watch out! You're on the menu next!,"What a pushover you were! That was a piece of cake, my little cream puff!",Oh... I think I'll go back to the kitchen and have a nice slice of some humble pie...
Chef,Berger,The secret ingredient in my cooking will be your tears!,"Ahaha! Cry! That's it, cry for me! With that, this dish is complete!",Uhhn... It's getting cold... I was almost finished cooking...
Beauty,Apollo,Ready for the big game? Got your cap on straight?,My oh my! My Pokémon knocked it out of the park!,"Hey, another out. So what? We'll come back! We always do!"
Beauty,Bunnie,"Hey there, Trainer! Do you think I'm a grown-up?",Tee hee... I won because I'm a grown-up!,Tee hee! My mom did my makeup! I'm actually only seven years old!
Tourist,O'Hare,"Grip and rip, baby! I'm going to keep shooting even if I use up all my film!","Grip and rip, baby! I'm going to keep shooting even if I'm using up all my film!",I really feel like I'm traveling every time the shutter snaps!
Tourist,O'Hare,"Grip and rip, baby! I'm going to capture every moment of this trip for posterity!",I don't need any memory like this! Who wants to remember their failures? Delete!,I really feel like I'm traveling every time the shutter snaps!
Tourist,Heathrow,I was a fool to think that I would find sweet romance at my destination.,All the other people on this tour are old. There's no way I'll find anyone.,There's no romance or anything else for me in a country where I don't speak the language.
Tourist,Heathrow,Three-star restaurants? Shopping? Sightseeing? It's all so...so ANNOYING! I'm about to lose it!,"You'd better remember this for your future, kid. Nothing ruins a honeymoon quite like a spouse!",There's no romance or anything else for me in a country where I don't speak the language.
Tourist,Sydney,They say that battling local Trainers is part of what makes traveling memorable.,"I made some wonderful memories. Thank you very much, local boy/girl.","I didn't need to make any memories like this, local boy/girl."
Tourist,Sydney,"Farewell, hearth and home and all I know! I shall become a Tourist!",I leave my beloved family behind in my hometown and set out upon my lonely journey of a lifetime!,"I didn't need to make any memories like this, local boy/girl."
Tourist,Valencia,"I put up with a long, long, long, long, long, long, long flight to get here...",I'm sleepy... So sleepy...,I'm sleepy all the time because of jet lag. I don't have the energy for sightseeing...
Tourist,Valencia,"An airplane that soars across the sky, leaving trails of jet stream behind it... That is how I fly!",To think that I was grounded due to you... Ohhh! I'd better get a hotel voucher at least!,I'm sleepy all the time because of jet lag. I don't have the energy for sightseeing...
Tourist,Odessa,"My husband has no idea, but a long time ago, I used to be a Punk Girl!",My ex-boyfriend gave me all my Pokémon. I'd feel bad if I let them go after all this time.,"I like my husband for not prying into my past, trying to find out what I used to be like."
Tourist,Odessa,"I can't tell my new husband now, of course, but the truth is that I used to be a Punk Girl!","Ehhh, off with you! If you don't, I'm gonna make you listen to me gush about my husband all night!","I like my husband for not prying into my past, trying to find out what I used to be like."
Tourist,Florence,Woo-hoo! I'm looking forward to this! I've always dreamed of battling here!,Marvelous! Fantastic! This feels like a dream! This is paradise for Trainers!,I don't want to go home! I want to stay here forever! I want to live here for the rest of my life!
Tourist,Florence,I'm going to battle you with the Pokémon that my darling gave me as a symbol of our love!,Y-you defeated the symbol of our love... Does that mean that we're over already?,I don't want to go home! I want to stay here forever! I want to live here for the rest of my life!
Pokémon Breeder,Ewert,The secret to my Pokémon's strength is their specially blended food.,"How about that? Strong, huh? What you eat is important!",How could that happen to my Pokémon... What are you feeding your Pokémon?
Pokémon Breeder,Ewert,I have raised these very special Pokémon using a special method.,Ugh... It wasn't supposed to be like this. Did I administer the wrong blend?,How could that happen to my Pokémon... What are you feeding your Pokémon?
Pokémon Breeder,Jovann,How much time do you spend raising each Pokémon?,"I give each one two full days of cherishing, and then it's on to the next!","You've raised your Pokémon well. Are you a passionate Trainer, or do you have a lot of free time on your hands?"
Pokémon Breeder,Jovann,Shall I share an exclusive tip for training great Pokémon?,You'll be fine if you buy my DVD of Pokémon training tips.,"You've raised your Pokémon well. Are you a passionate Trainer, or do you have a lot of free time on your hands?"
Pokémon Breeder,Noemie,"When you're tired of training Pokémon, it's time to battle! That's the trick to working as a Breeder!",I'm so talented that I can win just to change my mood.,"If I lose, that tells you I was just killing time. It doesn't damage my ego at all."
Pokémon Breeder,Noemie,Pokémon are my family! See the solidarity of my family!,NO! My...my family! What have you done?!,"If I lose, that tells you I was just killing time. It doesn't damage my ego at all."
Pokémon Breeder,Zoe,I've become so absorbed in Pokémon battles that I've started to worry about myself.,"When I win a battle, my mind goes blank. It's really worrying.","It was fun even though I lost, but it worries me that I'm not disappointed at all."
Pokémon Breeder,Zoe,What you like doing and what you're good at doing aren't always the same.,"If you like what you do as a job, you have a sense of fulfillment, don't you?","It was fun even though I lost, but it worries me that I'm not disappointed at all."
Monsieur,Harris,Maintaining one's composure no matter the situation is what being a Trainer is all about.,"Even in victory, it is auspicious to remain nonchalant, humble, and subdued.","Even in defeat, my heart operates normally without rotting or becoming sad."
Monsieur,Harris,Let me be brief. You cannot win against me.,Hummmm... You are good. You are really pretty good.,"Even in defeat, my heart operates normally without rotting or becoming sad."
Monsieur,Frederik,My treasured Pokémon and I have been together for a long time. No need to go easy on us.,Hohoho... Is this what they call the wisdom of age?,What an inconsiderate act—beating up on an old man and his Pokémon!
Monsieur,Frederik,Don't underestimate me because I am old. I'll show you my rejuvenating attack!,What a cruel way to treat such a helpless old man! Shame on you!,What an inconsiderate act—beating up on an old man and his Pokémon!
Madame,Elizabeth,"My husband passed before me, so I'm finally free to live the life I want!",When I got older I realized how lovely it is to be alone.,"Now if only my son would get himself together, then I'd really be free!"
Madame,Elizabeth,I would like to retire soon...but I have no one to carry on the family business...,I wish my son were as mature as you are.,"Now if only my son would get himself together, then I'd really be free!"
Madame,Marie-Noelle,I don't care for children. They're noisy and selfish.,I feel so satisfied when I defeat a child! It feels like I've regained my own youth!,"If you think people will go easy on you because you're a child, you're in for a painful lesson."
Madame,Marie-Noelle,"I feel sad whenever I see a bright, young child like you.","Sparkling eyes, firm skin... I won't get them back.","If you think people will go easy on you because you're a child, you're in for a painful lesson."
Furisode Girl,Fleur,"The only people who can pull off furisode are flashy girls and old ladies, right?","You had better think about your age when picking out clothes, right?",Don't you think old ladies look super cute in furisode?
Furisode Girl,Fleur,"Don't you think it's a bit too much? This kimono? But, well, I can only pull it off while I'm still young.","And, well, I suppose that when I'm older... This kind of getup will be too much hassle!",Don't you think old ladies look super cute in furisode?
Furisode Girl,Marilla,"If you're wondering why I'm dressed like this, isn't it obvious it's for my part-time job?","Our uniforms are furisode, so I get embarrassed when I have to go outside to pick something up.","I think furisode are cute, but they're a bit much for everyday wear."
Furisode Girl,Marilla,The story has it that this precious kimono was passed down within my family for generations...,"Look, truth is that “passed down for generations” thing is a joke. Who'd be caught dead in this?","I think furisode are cute, but they're a bit much for everyday wear."
Owner,Cyril,Hey! It's me. It's me! The Owner of the world!,"How's that? Owned, sucka!",Pffft! I wasn't seriously trying or anything! Next time I'll show you some real ownage!
Owner,Cyril,Hey! It's me. It's me! The Owner of the world!,Pffft! I wasn't seriously trying or nothing! Next time I'll show you some real ownage!,Pffft! I wasn't seriously trying or anything! Next time I'll show you some real ownage!
Owner,Galton,My Pokémon are all extremely rare ones that I acquired on the black market.,See... Look at this glossy coat. I'm slobbering in spite of myself.,You and your Pokémon are nice. Trade Pokémon with me!
Owner,Galton,Watch out! I'm always ripped and raring to go! Show me a Pokémon that's beyond the beyond!,Not yet! My Pokémon can still stand! It's not over! They can still stand!,You and your Pokémon are nice. Trade Pokémon with me!
Scientist,Neils,My research was supposed to lead the world to peace...,I am a genius. I was supposed to take control of the world...,"My experiment failed, so I'm finished in the academic world."
Scientist,Neils,My research will lead this world to peace and joy.,I am a genius... I am not supposed to lose against someone like you...,"My experiment failed, so I'm finished in the academic world."
Scientist,Sigmund,"In my pursuit of success, I became lonely beyond all imagining...",The loneliness of genius... There's no way you could possibly comprehend it.,Those with overwhelming abilities can welcome loneliness at times.
Scientist,Sigmund,Only my research is left in my life. I abandoned my family and friends.,Dedicating yourself completely to something can cause loneliness.,Those with overwhelming abilities can welcome loneliness at times.
Scientist,Max,"I want to experiment! Experiment, I say! My hands are shaking because I want to experiment so badly!",Beakers... Petri dishes... Pipettes... Electron microscope...,Huh huh huh... Somebody let me experiment...
Scientist,Max,Mwahahahaha... Please lend me a hand for my experiment.,Ho-hum. This is not good... The experiment was a failure...,Huh huh huh... Somebody let me experiment...
Scientist,Rosalind,"If you follow a fixed set of rules, you can get a definite result.",This result was inevitable. Victory is simply derived.,Th-this isn't beyond the anticipated results! This is still a predictable result!
Scientist,Rosalind,You must face off against my super-powered-up Pokémon!,Your Pokémon have a strength beyond the power of science.,Th-this isn't beyond the anticipated results! This is still a predictable result!
Scientist,Candela,"You don't want to hear about Pokémon from people who know nothing about Pokémon, do you?","You haven't studied enough, but you have potential. I could train you, if you'd like...","Just because you know a lot about battles, it doesn't mean that you know anything about Pokémon!"
Scientist,Candela,"If you lose, I'll have you help me with my latest experiment!",Pah. I was sooo close to signing you up as my new test subject!,"Just because you know a lot about battles, it doesn't mean that you know anything about Pokémon!"
Scientist,Jane,I've researched on top of research... At last I have derived the answer...,It's that I am a very strong Trainer!,It's that I am a very weak Trainer...
Scientist,Jane,Why do people compete and fight? This is the subject of my research.,"If you lose, you may resent your opponent.",It's that I am a very weak Trainer...
Psychic,Uberto,"Look into my eyes. That's it. Breathe deeply as I count one, two, three...",Now you're under my spell. You're like a puppet under my command.,My hypnotic powers don't work on you?! What mental fortitude you must possess!
Psychic,Uberto,Hi! Focus!,Eeeeek!,My hypnotic powers don't work on you?! What mental fortitude you must possess!
Psychic,Haskell,I let it slip that I'm a greenhorn right before the battle.,You're not well enough prepared yet.,"Because I'm a greenhorn, I'm not worth mentioning."
Psychic,Haskell,Speech can be utter nonsense. Pretty words only taint battles...,Defeat is worth nothing. Losers don't need words...,"Because I'm a greenhorn, I'm not worth mentioning."
Psychic,Magus,I shall make a prophecy... This battle... You will emerge victorious...,You... Are you so weak as to reverse my prophecy?,"I'm disappointed, but it can't be helped... My prophecies are absolute..."
Psychic,Magus,"Heh-heh-heh. If you lose, I'll turn you into a Pokémon.","Next time I see you, I will turn you into a Pokémon with my power.","I'm disappointed, but it can't be helped... My prophecies are absolute..."
Hex Maniac,Celia,I grow stronger with each tear I cry.,Don't get hung up on sadness or frustration. You can use your grudges to motivate yourself.,Now I can get even stronger. I grow with every grudge.
Hex Maniac,Celia,"I normally only ever listen to classical music, but if I lose, I think I shall try a bit of new age!",Is this the dawning of the age of Aquarius?,Now I can get even stronger. I grow with every grudge.
Hex Maniac,Ciara,Heh... Welcome back... I haven't forgotten your face...,"You! Why did you lose? Again? You're trying to fool me again, aren't you?!",Eh...radio waves... There are radio waves coming from your nose...
Hex Maniac,Ciara,"Heheh... I see it all clearly... You are a doctor from an evil planet, aren't you?",Ugh... My powers... My powers are... I think I need a nurse...,Eh...radio waves... There are radio waves coming from your nose...
Hex Maniac,Lola,Kind people are really scary... Why do they have to come so close to me?,Kind people are scary... Their smiling faces and boisterousness are scary...,I just want to be left alone. Dealing with people is such a bother...
Hex Maniac,Lola,You certainly look pleased with yourself. Just being near you makes me gloomy.,"I hate the happiness of others... I'm just that sort of person, OK?",I just want to be left alone. Dealing with people is such a bother...
Black Belt,Wystan,"Oh, I see. Would you like to be cut to pieces? Or do you prefer the role of punching bag?","You didn't decide quickly enough, so you got a little from column A and a little from column B.","Hmmm... If I was going to lose anyway, I was hoping to get totally messed up in the process."
Black Belt,Wystan,I praise your courage in challenging me! For I am the one with the strongest kick!,Oh. The Pokémon did the fighting. My strong kick didn't help a bit.,"Hmmm... If I was going to lose anyway, I was hoping to get totally messed up in the process."
Black Belt,Sebastian,The sweat that drips before a battle... Don't you love how cool it is?,Being tired from battle with disheveled clothing... It's cool! Isn't it actually the coolest?,"At the end of a battle, out of breath... How cool is it? Totally!"
Black Belt,Sebastian,'Sup! I'll give it all I've got! Let's do our best!!,"'Sup! Good work. I tried everything I could, but I'm still pretty disappointed, yo!","At the end of a battle, out of breath... How cool is it? Totally!"
Black Belt,Tyrell,Yo!,Yo! Yo! Yo!,Yo!
Black Belt,Tyrell,Yo!,Yo!,Yo!
Battle Girl,Mae,"The adrenaline is pumping in my team! Me, too! I'll make this an awesome battle!","How about it? We're awesome, right? You were able to explode, weren't you?","I did what I came to do, and this is how it turned out. There's nothing else to say."
Battle Girl,Mae,You don't have to try to impress me. You can lose against me.,"It's hard to say good-bye, but we are running out of time...","I did what I came to do, and this is how it turned out. There's nothing else to say."
Battle Girl,Kata,“Go easy on me” is not in my vocabulary.,"To me, etiquette is mercilessly defeating my opponents in battle—even the weak.","Even if I give it my all, it's meaningless when I lose."
Battle Girl,Kata,Are you ready? I'm taking my gloves off.,Aww... I cannot believe I lost! Who are you?!,"Even if I give it my all, it's meaningless when I lose."
Battle Girl,Rei,"Let's have a fun battle! No hard feelings, no matter if we win or lose! ♪",Don't look so down! ♪ I just happened to get lucky! ♪,Heh...
Battle Girl,Rei,"I sure would like to do the fighting instead of my Pokémon, if I could.","Ah, I tingle with excitement. I sure would like to fight...",Heh...
Pokémon Ranger,Hunter,Pokémon battle is not a sport or a hobby. Get out of here if all you want is to play!,Reflect long and hard on what “serious” means.,You didn't take it easy on me at all... That was good. You're a risk taker.
Pokémon Ranger,Hunter,Halt at once! You there! Let us cross lances!,"Trainer, I yield! Please spare me!",You didn't take it easy on me at all... That was good. You're a risk taker.
Pokémon Ranger,Parker,"When I'm living without nature in my life, sometimes I'll suddenly feel an anxiety attack coming on.",I'm sure how you feel is not so bad if you compare it to my anxiety attacks...,Something like this is pretty trivial compared to the stifling feelings of city life.
Pokémon Ranger,Parker,"When I am surrounded by nature, most other things cease to matter.",It doesn't matter to the vastness of nature whether I win or lose...,Something like this is pretty trivial compared to the stifling feelings of city life.
Pokémon Ranger,Tanner,"Despite my appearance, I was born a country boy. So I yearned for city life.","You don't go visit your hometown, do you? City life must be nice.","I was born and raised in the country, so the neon lights of the city may be too bright for me."
Pokémon Ranger,Tanner,"Despite my appearance, I was born a city boy. I yearned for country life.","I don't have a small hometown to go back to, 'cause I was born and raised in the city.","I was born and raised in the country, so the neon lights of the city may be too bright for me."
Pokémon Ranger,Willow,"I'm a nature person, so I was born to be a Ranger!","Being surrounded by nature seems good for your health and your looks, doesn't it?",I'm a marvel of nature!
Pokémon Ranger,Willow,It's my mission to protect nature and all the Pokémon living there!,Protect Mother Nature! Or I will put you in jail!,I'm a marvel of nature!
Pokémon Ranger,Hazel,I'm prepared to protect nature by any means necessary!,Everything has its origin in nature! Everyone should revere it!,Are you listening? Remember this... Never underestimate the power of nature...
Pokémon Ranger,Hazel,We need a lot of money to protect Mother Nature and her Pokémon.,We protect forests and Pokémon by gathering money and planting trees.,Are you listening? Remember this... Never underestimate the power of nature...
Pokémon Ranger,Cerese,You look kind of feeble. How about I put you through the wringer?,Ahaha! Not yet! I'm not done yet!,"You did it! Next time, you'll put me through the wringer, huh?"
Pokémon Ranger,Cerese,Let me stop your winning streak here.,You didn't win alone. You couldn't have won without your Pokémon.,"You did it! Next time, you'll put me through the wringer, huh?"
Ace Trainer,Claus,Your Pokémon... Show them to me...,All within my expectations... Nothing to be surprised about...,Yes... You have good Pokémon... Pokémon must be happy to be raised by you...
Ace Trainer,Claus,You seem quite confident. I'll sink you straightaway.,AAAH! I am sooo scared! I will never do it again... Sorry!,Yes... You have good Pokémon... Pokémon must be happy to be raised by you...
Ace Trainer,Sigurd,"To challenge me you must be a reckless, fearless person who doesn't know his/her place!",Hmmph... To challenge me must mean that even ignorance has its limit!,"You're a smart Trainer, considering you don't know very much."
Ace Trainer,Sigurd,"I'm working very hard, but that doesn't mean that I'm strong.",What?! Even I can lose?! But I'm a battling genius!,"You're a smart Trainer, considering you don't know very much."
Ace Trainer,Colin,"Even if people call you an Ace Trainer, it's not like you get anything special for it.",I'm just good at battling. I don't even have a job. I'm just another unemployed guy.,"In the end, being good at battling alone isn't enough, no matter how strong you are."
Ace Trainer,Colin,"I started battling just to be cool, but I became an Ace before I knew it.",But I'm still not cool even though I've been recognized as an Ace...,"In the end, being good at battling alone isn't enough, no matter how strong you are."
Ace Trainer,Gwen,"Because I'm an Ace Trainer, people think I'm a strong woman.",I thought I'd grow up to be a frail woman who looked like she'd break if you squeezed her too hard.,You have to be strong inside when there aren't many people who are stronger than you on the outside...
Ace Trainer,Gwen,The main character of this story... I'll tell you who it is!,"Of course, you are the main character!",You have to be strong inside when there aren't many people who are stronger than you on the outside...
Ace Trainer,Victoria,There's nothing to do but battle... For us...,This result... is not what I'd hoped for...,I wonder if we could have been friends if we had met in a world with no battles...
Ace Trainer,Victoria,We would like to hold a Pokémon battle against the strongest foe.,Ho ho ho! That was to our liking! We find ourselves quite satisfied!,I wonder if we could have been friends if we had met in a world with no battles...
Ace Trainer,Nikita,Are you aware of what it takes to be an Ace Trainer?,Of course I'm strong and don't lose. It's important that I win gracefully.,You can't become an Ace Trainer battling like that.
Ace Trainer,Nikita,"A person who wants to fight, fight, and fight forever. That's the way of the Ace.",Your fighting style suits you very well. You could be an Ace Trainer.,You can't become an Ace Trainer battling like that.
Veteran,Howell,Huh? Huh? A battle? Time to go all out!,Terrible! You're extremely unprepared! Come back when you've learned how to throw a Poké Ball!,"Oh! You did pretty well, didn't you? You're better than I thought!"
Veteran,Howell,I can see the despair in your eyes. Bring it on!,Did I underestimate you? Or was it your true ability that let you win?,"Oh! You did pretty well, didn't you? You're better than I thought!"
Veteran,Dorian,"Hey now, you're pretty much in a daze... Of course, I am pretty hunky...","I know, I know, you can't help but be fascinated by such a pinnacle of hunkiness.","Even when I lose, I'm still pretty hunky... I'm just that photogenic."
Veteran,Dorian,"Hey, you, young Trainer. I'm utterly stylish, aren't I?",I'm a wreck. I'm adrift. It just kills me. It's so hard to be too stylish.,"Even when I lose, I'm still pretty hunky... I'm just that photogenic."
Veteran,Stanislaw,"All right then, throw your Poké Ball! I'll catch it right away!",Catching Poké Balls before they open is a surefire way to win that I devised.,Huh... If only I had been able to catch that Poké Ball that time...
Veteran,Stanislaw,I won't lose against a kid like you who doesn't know anything about battles.,"What? This kid is a fast learner? Hahaha... I-I knew that, of course!",Huh... If only I had been able to catch that Poké Ball that time...
Veteran,Jake,"I'm, umm, teaching my daughter, umm, about Pokémon. I have to, umm, show her her dad's, umm, dignity.","Umm, is my daughter watching? I did it! Daddy did it!","I, umm, can't let my daughter, umm, see this. She can't see her dad, umm, lose."
Veteran,Jake,"Ugh. Cough, cough! I don't feel so well. Please show a little kindness...","You're very sharp! You didn't fall for my fake sickness, huh?","I, umm, can't let my daughter, umm, see this. She can't see her dad, umm, lose."
Veteran,Sibyl,"Before I knew it, I was being treated like a senior citizen. Time goes by too quickly...",It only makes me angry when people compliment me by saying I'm a Veteran. Don't you get it?,It's too late to tell time to stop. I'm glad I enjoyed myself when I was young.
Veteran,Sibyl,Come. I will give you a taste of a Veteran's well-trained Pokémon.,You have served me a spicy defeat. And yet defeat is also part of life.,It's too late to tell time to stop. I'm glad I enjoyed myself when I was young.
Veteran,Hera,Oh... Trainer... Isn't it time...for a battle?,Oh... Trainer... Isn't it time...for a battle?,Oh... Trainer... Isn't it time...for a battle?
Veteran,Hera,"Oh, you are so cute! Come, I promise to be nice this battle.","Your battle is too cute, too! Let's play again sometime.",Oh... Trainer... Isn't it time...for a battle?
Veteran,Catherine,"Adults are pretty unfair, but that's what makes it fun.","If you hurry up and grow up, you can have more fun, too.","Humph... Look at how you look! At your age, you should respect the rules."
Veteran,Catherine,Oh? Aren't you a child? Who said you could come here?,I thought you were a child. Hee hee... You are tough...,"Humph... Look at how you look! At your age, you should respect the rules."
Veteran,Zenobia,"Maybe it's because they respect me, but everyone calls me a Veteran.","Veteran... Makes it sound like I'm finished, for some reason.",I'm not grown up enough to be happy about being called a Veteran...
Veteran,Zenobia,Don't you call me a Veteran! A woman is always young at heart!,"I have pains in my eyes, my shoulder, and my back, but my heart is forever young.",I'm not grown up enough to be happy about being called a Veteran...
Backpacker,Rolf,"Saying I'm a free spirit sounds good, but really I'm just an unemployed homeless guy!","If I can just live here and play all day, I'll never need to struggle.",Dreaming about being free is the best part...
Backpacker,Rolf,I am the strongest Backpacker. I have lots of Pokémon in my Bag.,I have more Pokémon in my Bag! Oh... Wait... My Bag has a hole...,Dreaming about being free is the best part...
Backpacker,Perdido,The clear blue water at the beach! All the bikinis! That's the kind of place I was hoping to get to!,What makes this place a resort? There's nothing but serious Trainers here!,This isn't a resort—it's like torture! There are battles everywhere you go!
Backpacker,Perdido,I'm not traveling in search of freedom.,"My Bag is like the sky... In other words, it is empty.",This isn't a resort—it's like torture! There are battles everywhere you go!
Tourist,Ibiza,I don't think you can say you've been on a trip unless you've interacted with the locals.,This is it... I'm fully enjoying this trip.,"If you want to make tourists spend money, provide them with a service."
Tourist,Ibiza,Oh bother! It's just SUCH a hassle the way that I am always winning with my Pokémon!,"Hey, can't you take a hint? I was trying to fake you out!","If you want to make tourists spend money, provide them with a service."
Tourist,Aire,Shall we go together? To the other side of Pokémon battles...,Not yet. We have not crossed the finish line of Pokémon battles.,You might make it there before me. To the other side of Pokémon Battles...
Tourist,Aire,"They say that the rich don't have to fight for anything, but I LOVE a good battle!","If you want to dream big, then you'll need to build up a whole lot of experience in battle!",You might make it there before me. To the other side of Pokémon Battles...
Garçon,Porter,"If my theory is correct, you'll lose with the Pokémon you're about to send out.",I knew it... My theory was correct.,I should know that a theory is just a theory. It was of no use in an actual battle...
Garçon,Porter,Hey! Hey! Please check out my cute Pokémon!,"Oh no, don't bother them like that! Please leave my Pokémon alone...",I should know that a theory is just a theory. It was of no use in an actual battle...
